Recipient,hpAfrica1,hpAfrica2,hpAsia2,hpEurope,hpNEAfrica,hpNorthAsia,hpSahul,hpSiberia,hspHAEAsiaN,hspHAEAsiaS,hspLASEAsia,hspLAEAJapan,属性
CB32,26.007686,14.331287,130.281947,94.365051,30.859873,246.716215,46.267104,240.676581,917.445344,703.041348,298.044455,304.263111,hspHAEAsiaN
CB42,24.822299,17.03103,125.925776,81.733709,28.46545,251.147303,41.160351,232.467738,862.211357,810.073927,286.218008,292.81511,hspHAEAsiaN
CB21,30.892381,18.242262,175.207616,113.063116,43.998877,314.05955,55.460498,346.931001,857.988331,713.550787,361.138856,354.674202,hspHAEAsiaN
CB2,32.405186,16.689366,164.944567,99.84056,46.176656,341.580093,50.292851,320.250915,797.426925,723.532984,366.735032,363.755386,hspHAEAsiaN
HEL_CA3556AA_AS,26.536815,16.601361,191.170236,161.970066,29.795775,238.984029,51.991997,246.520386,834.382955,811.410703,279.495723,292.739602,hspHAEAsiaN
HEL_CA3542AA_AS,22.420559,17.310924,153.368926,89.138024,34.895547,249.287924,54.606838,281.088973,821.884655,825.054727,300.393591,315.763167,hspHAEAsiaN
HEL_CA3527AA_AS,24.357476,16.362397,117.431336,89.664282,36.775069,244.223243,44.496921,227.94635,866.181292,840.317466,337.970788,343.453778,hspHAEAsiaN
HEL_CA3521AA_AS,23.549138,17.731837,140.926112,88.45407,36.526733,234.600294,55.645499,272.555474,830.32394,809.592218,314.823923,328.32,hspHAEAsiaN
HEL_CA3520AA_AS,24.395484,16.997652,169.383016,102.078615,40.886692,258.344086,54.615323,260.657521,803.856344,795.327381,325.095379,335.2819,hspHAEAsiaN
HEL_CA3502AA_AS,28.244858,16.883312,131.171673,153.930089,31.074014,239.213013,54.959373,247.262779,823.22227,803.884862,299.058705,312.608125,hspHAEAsiaN
HEL_CA4143AA_AS,26.12911,17.14436,169.005446,108.929318,37.408438,232.984493,50.11364,291.084495,807.33219,807.613756,327.115443,331.349562,hspHAEAsiaN
CB20,29.53623,17.39826,192.749759,122.172386,48.150586,328.802482,58.017829,389.824476,772.017835,619.33792,395.992566,385.200926,hspHAEAsiaN
T234,23.87424,12.271875,154.523746,96.745014,36.116366,248.896449,39.941283,282.079564,851.420238,819.324541,304.743448,320.889938,hspHAEAsiaN
CB10,36.793501,18.856838,256.63617,147.871913,54.590158,381.859915,53.192956,478.954552,785.398494,634.339273,326.665692,334.177731,hspHAEAsiaN
CB12,35.264698,16.007813,178.552351,134.056634,44.119769,333.103586,56.562669,341.305559,792.04862,695.195651,361.967858,417.609469,hspHAEAsiaN
CB13,30.784568,13.263115,149.487421,116.687027,47.551889,262.103403,48.155842,272.626818,869.728312,742.485574,315.115426,307.337383,hspHAEAsiaN
CB15,29.297764,16.570584,201.484381,133.037984,47.400468,310.630475,54.982275,356.60112,840.63135,688.643178,336.078331,331.151437,hspHAEAsiaN
CB16,22.68516,12.618345,136.045349,88.315505,39.101343,215.287137,54.041213,242.051203,930.861666,734.531431,310.865759,334.680288,hspHAEAsiaN
CB18,29.769103,16.578147,165.939919,124.376582,46.460929,296.410102,55.911375,330.094032,834.624968,727.749494,334.802557,358.475148,hspHAEAsiaN
CB19,24.848516,14.35523,140.013917,96.493615,36.76659,240.669115,49.570166,274.582479,863.745549,773.050645,321.371446,320.751399,hspHAEAsiaN
T320,31.019794,16.164733,132.567577,96.452288,47.549635,245.509722,48.094636,220.133794,836.92757,795.045956,309.182354,334.140585,hspHAEAsiaN
CB86,26.511804,14.658076,152.249775,107.197235,35.481378,311.083876,54.860837,298.252984,780.514088,683.720431,403.830971,369.54236,hspHAEAsiaN
CB44,25.660608,12.435404,140.309327,90.072248,34.808679,252.776795,48.480852,256.743231,927.79673,715.639349,303.776257,306.411678,hspHAEAsiaN
CB46,32.805551,16.791332,134.504742,94.313368,40.304641,252.922113,41.661055,239.8112,843.991136,767.309214,295.606398,308.197631,hspHAEAsiaN
CB67,26.387771,13.147605,152.829471,95.837412,37.172121,230.47435,46.934051,241.190685,844.301354,789.175411,327.564626,331.45694,hspHAEAsiaN
CB68,37.822308,12.35437,154.662305,99.674932,39.757615,294.715785,48.015379,324.582526,807.648248,716.768725,362.936578,367.656306,hspHAEAsiaN
CB69,23.325679,18.722943,129.666909,100.940059,35.953814,271.867945,44.849485,260.514928,862.084323,729.12387,304.041872,306.425464,hspHAEAsiaN
CB7,44.459143,18.853334,181.162057,165.14489,120.097483,254.335795,47.105406,279.146715,817.458072,726.055752,313.202025,294.490843,hspHAEAsiaN
CB72,33.840115,16.903628,173.336385,119.036375,49.389828,342.602137,60.098034,376.732826,828.206913,634.570021,357.467569,371.509759,hspHAEAsiaN
CB74,26.678382,10.659416,145.143193,115.74015,40.244255,254.394649,49.744781,241.136275,832.142146,820.795097,339.43767,314.076027,hspHAEAsiaN
CB75,24.565416,13.487569,160.587095,111.433531,44.660934,253.589401,51.287952,290.8991,873.415927,764.156697,301.489442,297.825974,hspHAEAsiaN
CB66,26.523084,14.610121,150.444634,95.770288,36.135305,247.657706,38.189709,241.096893,931.142486,759.731911,319.008152,274.55901,hspHAEAsiaN
CB76,33.07155,19.372296,210.308486,132.561802,45.543329,324.567118,63.83447,390.253149,774.873092,632.950993,400.632457,379.02401,hspHAEAsiaN
CB79,31.35338,14.327083,201.779524,118.174852,43.996095,284.877102,48.174823,332.686306,855.680482,703.93287,324.279542,387.238659,hspHAEAsiaN
CB8,34.4922,14.64028,124.769772,84.806198,38.967531,243.873969,45.363834,248.601773,883.055648,779.371823,279.638484,303.921157,hspHAEAsiaN
CB80,22.877252,15.452258,124.70122,85.738864,28.947586,236.328665,39.550856,239.555216,866.064311,748.620496,299.004539,303.01328,hspHAEAsiaN
CB81,26.967128,12.696881,152.346154,100.297194,44.726045,261.681775,44.645243,269.912845,873.452923,783.627021,329.049343,297.411103,hspHAEAsiaN
CB82,46.674064,19.074713,222.646464,184.813156,67.217845,430.285575,58.525709,547.76125,682.976632,567.106479,350.195517,341.486431,hspHAEAsiaN
CB83,36.866335,16.877503,191.086312,161.999509,55.310533,321.71968,50.322433,344.498956,785.789485,707.421866,366.682898,389.347745,hspHAEAsiaN
CB84,25.912194,14.832546,188.64098,105.612778,34.429348,276.340669,54.446888,311.245236,802.439094,680.921572,375.727886,381.664016,hspHAEAsiaN
CB77,36.749337,12.887628,185.069481,116.767937,41.810779,309.79056,51.346828,304.60889,827.077284,675.815501,368.078082,373.022136,hspHAEAsiaN
CB45,32.159033,16.902769,173.43814,122.257515,43.297119,309.220199,65.69153,329.09353,783.038132,684.714053,375.950191,389.492116,hspHAEAsiaN
CB64,29.531007,15.423356,158.742526,107.930291,40.821034,271.381946,49.101158,239.257228,871.611398,825.497483,316.610965,313.642016,hspHAEAsiaN
CB62,30.986592,16.179954,194.627048,129.632515,48.975446,325.109786,60.497648,411.316947,789.483682,663.22673,361.149036,353.681246,hspHAEAsiaN
CB47,24.82118,14.895822,146.470436,96.890602,41.072388,251.445888,54.190188,247.956675,871.456103,811.578921,284.616091,307.580229,hspHAEAsiaN
CB48,29.03879,11.43716,140.479733,85.723541,36.493351,222.20535,49.888311,228.775482,946.076041,779.288467,312.184045,300.822813,hspHAEAsiaN
CB49,24.969886,12.1336,155.654268,101.240983,37.148758,235.898019,44.328885,266.669342,907.115623,760.426536,303.314405,332.360684,hspHAEAsiaN
CB5,23.0613,17.296159,132.667364,92.024344,33.207829,232.296901,42.940836,247.969197,864.888763,737.515259,325.292617,309.427121,hspHAEAsiaN
CB50,32.173148,16.762376,232.761069,127.415352,42.998601,275.445337,56.984949,285.681743,850.644285,725.449302,303.711844,339.112293,hspHAEAsiaN
CB51,26.537992,16.351,149.555139,88.33929,37.668893,258.49113,54.599003,245.451898,838.870317,769.840958,326.527822,323.518062,hspHAEAsiaN
CB52,32.466003,15.188076,190.825068,115.108593,43.33698,351.869119,51.610241,357.678199,762.004287,678.562985,333.536198,396.739348,hspHAEAsiaN
CB63,30.491102,16.792846,150.897398,108.033266,42.156834,269.744124,50.461295,285.369636,847.02323,770.2672,301.861177,333.822288,hspHAEAsiaN
CB53,41.495014,18.092311,233.957497,164.375347,57.018236,343.487841,55.513055,443.11018,773.712971,656.592569,345.060798,348.390122,hspHAEAsiaN
CB55,41.404356,17.077786,192.863779,145.370932,51.837321,320.894349,65.487199,416.978701,743.064196,689.963364,402.960527,385.073859,hspHAEAsiaN
CB58,32.432641,16.878515,173.637672,126.344694,43.264241,308.361598,65.963727,326.713406,777.465409,682.323674,374.219115,386.286199,hspHAEAsiaN
CB59,31.995742,16.570162,149.781791,97.961817,42.769759,248.823139,48.393346,283.693424,878.679014,742.807756,304.113015,331.996855,hspHAEAsiaN
HEL_CA4158AA_AS,24.572787,15.340446,152.410005,103.518864,35.004359,240.613586,54.083488,278.226827,849.236106,808.110483,314.136775,321.724715,hspHAEAsiaN
CB6,28.55662,14.763689,156.539119,87.203474,45.806978,284.917811,49.758113,275.543761,855.234842,791.745706,340.349298,312.469353,hspHAEAsiaN
CB60,39.447668,14.818135,219.908827,160.037678,62.902513,342.318419,54.918459,426.669382,789.864134,656.126107,330.661663,338.689619,hspHAEAsiaN
CB61,29.055425,12.537733,147.197282,92.239337,34.214869,240.51732,43.103965,246.135569,873.903706,738.800754,343.697273,334.205049,hspHAEAsiaN
CB54,27.810556,14.838719,174.21446,122.005214,42.265201,312.918118,52.117312,311.233355,795.025293,708.68034,358.235341,343.246736,hspHAEAsiaN
HEL_CA4214AA_AS,27.091057,16.51165,142.149955,121.959133,33.501057,230.541538,55.176814,246.17283,904.684201,745.213278,306.895006,336.577048,hspHAEAsiaN
HEL_CA3554AA_AS,23.650028,16.11198,174.423453,110.170553,45.704295,265.904297,40.464139,235.973618,844.448758,805.527453,307.863073,318.597433,hspHAEAsiaN
HEL_CA4367AA_AS,28.23843,14.54691,175.165832,105.548331,41.959767,244.652817,50.973233,253.909152,872.263916,823.164469,300.358799,303.626336,hspHAEAsiaN
T247,34.513396,12.406012,169.878863,98.670782,52.006083,285.848859,48.964207,250.672061,867.455909,759.244019,312.036963,351.495837,hspHAEAsiaN
T239,30.101423,16.400323,152.246281,90.424969,35.290476,275.965378,47.143512,266.449042,869.399425,771.812204,311.086556,326.18487,hspHAEAsiaN
T238,26.591602,11.993007,167.995388,100.799303,35.1754,259.086957,51.916683,296.93019,877.507014,729.438667,292.374222,366.533432,hspHAEAsiaN
T236,26.429846,15.945461,150.198952,89.898506,36.882786,259.668033,45.640939,249.003849,933.657428,663.465345,288.563623,288.697196,hspHAEAsiaN
T229,28.230018,19.116535,147.540198,115.136257,37.155163,257.606942,45.109454,272.304024,912.630792,702.330003,324.654458,343.58784,hspHAEAsiaN
T228,26.261139,12.686323,151.552308,97.110496,29.779275,241.533817,44.590177,231.287394,890.460621,830.684853,280.165642,283.478475,hspHAEAsiaN
T226,31.019967,13.217482,164.276607,115.601373,47.176195,282.62386,51.761419,292.760937,846.941531,754.472916,327.107227,311.335129,hspHAEAsiaN
T223,27.995976,11.932494,140.616467,96.118071,37.348178,244.525126,55.22854,265.775846,946.764263,742.192741,287.455259,315.546794,hspHAEAsiaN
T220,35.350573,16.265713,247.576299,159.849103,57.171715,322.743876,54.769036,402.049497,784.230761,612.487351,344.865556,340.406523,hspHAEAsiaN
T217,29.635659,17.456174,171.737648,99.445707,39.537821,245.665995,47.455351,281.776967,871.520997,746.876519,348.50324,312.345196,hspHAEAsiaN
T250,25.268416,19.21205,139.220586,98.661696,35.627483,252.091133,49.302117,268.027596,925.766175,746.587785,304.814722,312.876892,hspHAEAsiaN
CB11,30.447996,15.398144,154.056314,87.61085,47.02865,246.126843,46.849064,235.45078,857.326345,820.787194,298.815938,297.57363,hspHAEAsiaN
T213,25.035395,15.787699,137.411352,97.88305,36.307305,230.588431,43.692288,228.823344,900.396531,769.49857,320.859081,301.081896,hspHAEAsiaN
T212,23.593022,18.09137,170.567965,99.618686,37.16164,239.775082,46.813749,273.032145,848.364395,752.961778,368.865468,320.357876,hspHAEAsiaN
T211,30.690224,15.224252,178.062864,126.369956,44.317505,275.40235,48.607233,311.332414,858.134393,763.611899,320.51816,306.244078,hspHAEAsiaN
T210,23.05061,17.065561,184.323248,115.511642,42.888022,272.498336,47.26473,273.734378,838.005655,734.461503,317.76507,341.024933,hspHAEAsiaN
T202,30.404072,13.562842,168.401042,115.153136,39.658022,293.125958,50.483435,295.78246,863.23617,715.787978,329.484141,332.414064,hspHAEAsiaN
T201,23.959825,11.491676,155.341191,97.868368,28.57957,244.31421,48.486218,256.080657,854.965284,763.10992,334.743529,305.341307,hspHAEAsiaN
T194,38.908998,14.435614,173.087456,124.653689,50.84042,340.760438,57.954909,393.594517,814.496794,662.37483,339.88231,343.880985,hspHAEAsiaN
T192,30.155499,16.831727,171.779748,117.20689,44.625255,254.179493,52.250402,287.323162,894.753161,748.233114,316.468552,320.110212,hspHAEAsiaN
T191,31.297431,18.903853,152.672904,112.964983,43.65171,325.361832,50.869783,313.317995,869.669944,705.040968,327.47951,323.889228,hspHAEAsiaN
T190,25.118747,15.72952,145.695453,91.417653,42.846619,230.730504,46.006582,243.143387,862.189988,800.483146,318.477699,347.765911,hspHAEAsiaN
T216,28.475147,12.045873,184.322661,122.204963,42.340801,277.1042,50.079693,256.932707,908.232461,762.284162,329.681618,355.746626,hspHAEAsiaN
T256,24.593106,18.793535,137.532571,96.319131,33.78396,251.952769,48.792831,261.82552,926.459558,745.928053,302.896437,305.620238,hspHAEAsiaN
T257,28.408945,18.298503,152.356603,92.537866,43.535963,273.263677,45.923684,285.462737,860.081409,806.845588,293.14722,325.338112,hspHAEAsiaN
T258,25.61182,18.367838,147.399162,100.707194,40.399795,207.405363,49.918047,244.29338,963.126071,683.910383,279.163697,317.183807,hspHAEAsiaN
HEL_CA4222AA_AS,31.552371,22.467732,172.253066,219.711288,47.585209,298.746792,64.321219,315.680319,755.61072,685.935067,344.772349,344.365855,hspHAEAsiaN
T165,52.485278,23.19334,364.116961,287.80585,102.252315,388.703939,65.966155,644.068501,691.49474,537.319992,317.105947,304.736779,hspHAEAsiaN
T319,36.179569,15.045712,195.412782,124.409413,48.000761,337.428435,48.993179,359.571403,804.186352,681.4351,338.411439,344.051289,hspHAEAsiaN
T311,40.876081,21.703178,236.665465,185.743784,56.119277,327.277142,61.462538,460.559642,809.695463,675.855428,320.023901,316.544417,hspHAEAsiaN
T303,30.257956,13.154073,139.780082,102.071803,35.717541,238.621815,52.131574,231.604408,951.806757,774.245223,318.328854,341.538487,hspHAEAsiaN
T302,29.881418,16.100799,143.690714,109.266985,39.442368,240.662009,57.630463,275.605456,872.098223,770.209332,339.444191,338.912506,hspHAEAsiaN
T300,30.022991,12.8504,155.551684,87.968103,36.940241,257.353715,44.2701,258.029337,968.8498,740.724947,309.406405,333.608744,hspHAEAsiaN
T298,43.46756,21.297126,278.82123,178.40666,67.344894,349.034744,71.008179,497.645398,722.262584,607.881279,362.415693,332.701623,hspHAEAsiaN
T294,30.955609,13.424943,148.46998,98.246363,43.180816,271.087523,50.414053,253.13994,889.066757,771.646292,308.614025,326.270575,hspHAEAsiaN
T293,32.817116,17.260337,166.310566,98.564083,40.674023,287.326898,48.607756,311.736151,889.659905,733.552657,343.475972,344.883973,hspHAEAsiaN
T290,30.334434,15.762654,149.627807,105.0858,36.976741,273.148383,56.752062,284.673809,886.50368,726.795126,370.97782,316.224006,hspHAEAsiaN
T281,26.145777,16.991346,157.144711,105.683115,41.60357,308.598202,62.884644,316.256532,782.264353,652.814255,390.045568,372.614007,hspHAEAsiaN
T279,26.91926,14.140659,148.553641,95.545616,34.46869,262.091083,41.528256,248.519505,846.245343,834.396644,297.077517,326.64063,hspHAEAsiaN
CB4,29.880813,11.391869,143.452487,79.079409,36.052743,244.54159,40.106179,220.780031,819.306945,808.110473,319.121649,329.654218,hspHAEAsiaN
T277,26.221128,15.262904,125.820289,103.077573,33.569975,253.217292,47.092004,240.067034,880.959053,755.626463,309.086209,322.576015,hspHAEAsiaN
T271,27.026546,17.184878,189.951976,122.474885,45.403646,333.520141,66.796687,386.532551,786.30085,667.05973,375.620783,378.297963,hspHAEAsiaN
T268,30.579058,18.25995,199.609304,124.710226,44.003259,302.11573,64.198831,337.906789,840.092923,629.813508,322.229822,366.576225,hspHAEAsiaN
T267,35.300758,17.450059,205.325255,124.539645,50.761618,269.400038,46.740737,287.73893,869.963131,777.782019,306.922416,299.247222,hspHAEAsiaN
T266,29.091168,13.921263,132.711258,102.103809,40.54231,241.634483,53.822321,249.810851,935.076244,739.135251,351.571247,333.863252,hspHAEAsiaN
T264,33.445702,17.6532,173.016688,128.146857,48.621786,321.432449,55.834101,381.342798,871.115951,697.860099,320.072581,299.353934,hspHAEAsiaN
T262,34.225243,17.464692,144.670075,95.221843,48.969714,230.115856,52.561698,248.045015,848.829635,774.444406,316.542449,330.538674,hspHAEAsiaN
T261,29.606551,14.798618,138.349727,94.925187,41.112832,281.056324,56.419245,265.980237,884.218398,723.050983,305.050365,331.40297,hspHAEAsiaN
T260,29.574897,14.244719,143.542671,84.631921,34.682055,250.717095,48.731379,253.20324,959.22648,692.212217,305.149283,338.902089,hspHAEAsiaN
T181,28.21623,15.635781,152.134268,97.69498,34.745949,254.483372,51.124215,253.338895,926.662101,734.707219,296.49905,334.792068,hspHAEAsiaN
T175,36.426362,15.080524,150.269779,83.125438,38.797409,249.769523,42.836603,244.323475,918.406345,733.891689,328.250873,290.363845,hspHAEAsiaN
T242a,31.811503,13.031261,148.212565,95.646595,41.324496,240.028799,41.77863,247.484096,911.703157,756.830065,312.545811,317.589547,hspHAEAsiaN
T174,27.588495,14.131969,157.690091,118.059195,31.412648,261.042131,47.724688,265.194191,842.158365,803.886763,281.041857,316.741672,hspHAEAsiaN
T125,20.874191,11.897622,154.35736,102.353173,37.455481,267.512144,40.570724,233.400919,895.821605,770.254245,310.116401,320.182819,hspHAEAsiaN
T123,30.269268,15.581615,168.126377,107.628272,34.69848,297.8952,60.007714,334.862135,825.305066,714.249729,347.250969,367.102379,hspHAEAsiaN
T122,24.515953,16.780118,147.132208,99.880898,41.027675,256.503016,54.336643,274.699596,874.623991,740.552721,338.946861,340.796931,hspHAEAsiaN
T111,28.975012,16.357984,165.388092,132.374004,47.140509,338.625578,46.863089,393.21765,878.421482,697.586257,359.01033,358.682313,hspHAEAsiaN
T109,28.968113,19.540098,171.997712,126.739428,47.383625,329.668295,55.123659,366.271458,815.605352,709.267917,359.755258,359.05137,hspHAEAsiaN
T108,37.430634,21.340633,209.959893,129.326316,50.742375,303.926466,50.167781,402.285878,831.182147,664.616778,331.183272,305.725438,hspHAEAsiaN
T107,27.161958,13.41065,155.414477,91.793235,42.120637,283.314108,44.853851,269.617894,886.464968,705.098946,328.31247,327.112995,hspHAEAsiaN
T103,29.297612,16.856,164.956381,103.17528,47.249693,268.251803,45.613399,301.616188,922.878982,726.129023,317.970098,315.878735,hspHAEAsiaN
T102,31.224689,14.656397,140.615368,105.927498,46.558312,242.616488,55.326868,268.150817,895.650299,775.417632,301.048367,316.172693,hspHAEAsiaN
T100,26.216961,17.339544,194.050811,124.71529,48.423691,390.176458,54.411956,356.612757,804.951031,663.235283,338.774763,334.002746,hspHAEAsiaN
T088,29.506205,13.008292,160.763947,89.53773,43.133817,263.784594,43.94567,260.049797,912.044789,735.681077,313.671772,339.315153,hspHAEAsiaN
T085,22.725462,15.618248,122.269048,87.025997,34.775827,253.302042,54.260092,230.066914,923.334893,788.0592,288.900016,312.277897,hspHAEAsiaN
T076,36.385092,18.241319,134.397084,83.554842,36.733905,249.472674,39.542568,242.866804,862.010897,770.860161,323.342379,292.66205,hspHAEAsiaN
T127,28.551168,12.529585,166.842425,119.285516,38.872497,277.337851,56.051792,296.522023,863.065381,725.089338,327.879174,357.86144,hspHAEAsiaN
T073,28.709093,11.44653,157.251745,97.893678,42.147618,284.168122,50.157297,262.367099,852.920846,725.687115,343.358962,333.719194,hspHAEAsiaN
T031,31.150878,14.194614,165.689265,100.721374,41.04824,254.84554,48.256176,281.292658,961.990185,636.558572,279.298725,306.436268,hspHAEAsiaN
T029,22.562095,14.38955,148.677972,92.39159,34.380528,246.220217,43.05649,266.496252,865.820806,799.484524,271.501079,313.808555,hspHAEAsiaN
T026,28.025019,13.222713,156.067242,112.704222,35.771219,275.884645,48.727426,288.568801,826.630627,714.092774,321.658293,363.472917,hspHAEAsiaN
T022,36.197887,21.370828,216.412378,132.598115,50.826731,299.767248,60.831838,348.276943,886.303424,682.58543,375.56113,347.408965,hspHAEAsiaN
